hr,cnt,prediction
21,5.796057750765372,5.894375092069047
12,5.638354669333745,5.542502257969306
16,6.2324480165505225,6.096987825257155
7,5.438079308923196,6.095098068938686
23,4.90527477843843,5.137538190956737
16,6.0330862217988015,6.552357535874211
10,5.081404364984463,6.223285728396087
9,5.777652323222656,6.344839707469533
8,5.916202062607435,5.381157497209889
16,5.634789603169249,5.96348385422871
12,6.115892125483034,6.4141090169965125
16,4.672828834461906,5.787628209155116
19,5.808142489980444,5.981014616684628
22,2.5649493574615367,2.9531308584437963
15,5.723585101952381,6.085282539873798
18,3.9889840465642745,5.021287177838994
1,3.1780538303479458,3.255397382252537
21,5.3612921657094255,5.5128136533115635
2,1.9459101490553132,2.70605905216343
10,5.5909869805108565,6.455205764660719
5,3.2188758248682006,4.557964536110099
12,3.8066624897703196,4.9007859277683945
22,4.700480365792417,5.147091104873165
17,5.8377304471659395,6.301284637168922
18,6.70073110954781,6.71255775650338
5,3.4657359027997265,3.446189321889278
2,2.1972245773362196,3.891085828910122
22,3.4965075614664802,4.509643508304792
14,5.8944028342648505,6.172678169934142
7,5.480638923341991,6.025458751654915
22,4.51085950651685,5.173522456976025
17,6.786716950605081,6.1904598435930005
12,5.746203190540153,5.835462780946766
20,5.934894195619588,6.4643732769729025
13,4.418840607796598,5.03830267484268
3,1.6094379124341003,3.1342770168348353
11,4.356708826689592,5.364454435793653
12,5.707110264748875,6.178616788549441
14,5.459585514144159,5.596401970394436
17,5.7745515455444085,6.185178106925545
2,1.3862943611198906,6.462056430438478
0,4.770684624465665,5.105217047303387
1,3.6109179126442243,4.624820506734546
5,3.871201010907891,4.195868435537248
4,1.791759469228055,3.00302609520275
1,3.044522437723423,3.94678607809818
21,5.278114659230517,5.560633348928033
21,4.709530201312334,5.287287251148536
9,5.730099782973574,6.085136870274387
2,2.4849066497880004,3.347841600649325
9,4.394449154672439,5.324461821474369
21,4.499809670330265,5.247730823113534
9,5.384495062789089,5.805147069360266
1,4.454347296253507,6.539683901829628
17,5.723585101952381,5.896111353010657
11,4.276666119016055,5.394500518378017
8,6.424869023905388,6.208994455640351
16,5.8888779583328805,6.19843770740872
12,5.488937726156687,5.773105986995618
14,6.304448802421981,6.503138782826061
1,2.302585092994046,3.307388201782724
21,5.303304908059076,5.701387961828874
15,6.0330862217988015,6.3128450195315775
20,5.3981627015177525,5.994030325334082
16,4.624972813284271,5.693813022194671
10,5.389071729816501,5.854024177938751
2,1.3862943611198906,1.2955206129696952
1,2.0794415416798357,3.136089228297133
19,6.419994928147142,6.672412689869863
13,6.1070228877422545,6.315786523078447
22,5.231108616854587,5.5210936946064475
22,4.2626798770413155,5.05526331594994
10,3.9889840465642745,5.838237513279222
6,4.804021044733257,4.835060488869534
19,5.700443573390687,6.60063388037495
6,1.9459101490553132,3.9747055984814668
22,5.2832037287379885,5.649979139752938
6,2.833213344056216,3.924716853415131
7,4.143134726391533,4.756681243696416
16,5.272999558563747,6.1046092044468665
0,4.584967478670572,5.1530187478948974
3,1.0986122886681098,2.9950745346208327
8,5.236441962829949,7.543535976542832
1,2.0794415416798357,3.3713449867233325
18,6.742880635791903,7.041922128596947
23,5.062595033026967,5.286394200895459
11,4.812184355372417,5.595574646952141
7,6.0063531596017325,6.249112965716045
9,5.267858159063328,5.717831486293209
0,5.049856007249537,5.568242356728756
2,1.6094379124341003,2.974466735216317
16,6.075346031088684,6.535824174210529
7,5.799092654460526,6.160723155131094
19,6.052089168924417,6.329026838366722
14,6.472346294500901,6.8454624349513935
17,6.7912214627261855,6.841958216290718
21,4.3694478524670215,4.895100488534031
8,2.995732273553991,4.085794363031108
1,1.6094379124341003,2.1987344077431232
8,4.532599493153256,4.984504922940288
0,3.871201010907891,5.196845724661465
9,4.962844630259907,5.459824445412774
4,2.302585092994046,4.084870099013732
12,5.2832037287379885,5.599169713764734
14,5.298317366548036,5.821380599548342
11,4.110873864173311,5.062334713574175
15,5.605802066295998,6.224714719784741
19,5.720311776607412,6.159602801730977
22,4.2626798770413155,5.052282595260638
11,5.389071729816501,6.043537850795155
7,3.4965075614664802,5.297224722734543
20,2.3978952727983707,3.407628959672076
17,6.068425588244111,6.2523089207652705
9,5.676753802268282,5.994805852237995
10,5.575949103146316,6.018892316827883
8,4.356708826689592,4.546028593962512
10,3.332204510175204,4.992077314610768
20,4.394449154672439,5.197505306680533
16,5.877735781779639,6.056259489471726
11,5.10594547390058,5.904558076185563
9,5.905361848054571,6.043244802653769
5,1.0986122886681098,2.352260977679356
0,3.1780538303479458,4.090945120951237
13,4.51085950651685,5.123515604393453
7,4.836281906951478,5.3115638967988135
22,3.367295829986474,4.007184139166098
3,1.9459101490553132,2.7416508665472095
23,4.61512051684126,5.086190798830856
21,5.342334251964811,5.747159813923798
20,4.976733742420574,5.075563140872074
9,4.882801922586371,5.278540467415009
17,6.663132695990803,6.728128931925049
11,5.303304908059076,6.06654461925867
5,3.1354942159291497,3.4264030746437566
3,1.3862943611198906,3.0774043092991534
5,2.302585092994046,4.5732009432596685
0,4.110873864173311,5.349657257945204
0,3.7612001156935624,4.743790326090161
0,2.833213344056216,3.4125192694856015
15,5.6937321388027,6.025963686706635
7,3.1354942159291497,4.312940663668926
18,4.127134385045092,4.9224003968808026
0,1.0986122886681098,10.886536764406628
12,4.382026634673881,4.788089581148101
15,5.62040086571715,6.064621468987881
1,2.995732273553991,4.599757973622233
20,4.624972813284271,5.788399560903628
18,6.532334292222349,6.771141137676758
23,5.049856007249537,5.600222493094764
17,6.340359303727752,6.772489179654146
22,4.143134726391533,5.032016949864196
4,0.0,3.009542127657973
12,5.135798437050262,5.429251746381927
19,5.746203190540153,6.107347443668016
9,5.648974238161206,6.476964433714087
1,3.044522437723423,5.434863346908332
21,5.3612921657094255,5.554225091440304
3,2.302585092994046,2.5025593348351745
15,5.820082930352362,5.985687980766416
22,4.442651256490317,5.126590117447553
7,3.332204510175204,4.949917077638788
8,5.262690188904886,5.632793812871359
10,5.886104031450156,6.293939147566255
23,5.2574953720277815,5.425084593856293
19,4.174387269895637,4.95256424699002
18,6.432940092739179,6.761190830002926
8,6.1463292576688975,5.995329325666477
11,4.762173934797756,5.719547269870521
1,3.7376696182833684,4.585196243102028
4,1.3862943611198906,3.3633245108515757
19,5.476463551931511,5.80356979176473
13,5.365976015021851,5.770613178796044
4,2.6390573296152584,4.594239183594705
6,5.231108616854587,6.361710619356755
14,5.5254529391317835,5.958193285431569
10,5.176149732573829,6.210489249578679
21,4.31748811353631,5.081356249277501
6,5.10594547390058,4.147952670869844
23,2.772588722239781,5.271849336037393
11,5.187385805840755,5.349968755016411
8,5.241747015059643,5.203935714319187
16,5.659482215759621,6.169678298579295
19,5.455321115357702,6.0640927667673985
18,6.089044875446846,5.954208601919947
20,5.365976015021851,5.752687726486053
14,3.8066624897703196,5.124218585519221
16,4.430816798843313,5.4381756319580425
23,3.1780538303479458,5.01516662637505
19,5.420534999272286,5.857649565527755
15,4.61512051684126,5.480076943084555
1,2.5649493574615367,4.237117493003065
10,5.4116460518550396,6.115954208249908
20,5.384495062789089,5.667315722362585
13,5.666426688112432,5.989410126318228
19,5.62040086571715,5.738759781033887
12,5.3706380281276624,5.607759562610976
21,5.476463551931511,5.881143230919464
2,2.302585092994046,3.5695809188988052
23,4.68213122712422,5.190101124412
23,4.07753744390572,5.104952161581888
1,3.044522437723423,4.671210073347594
0,2.4849066497880004,4.084711014648941
10,5.545177444479562,6.05879785573024
9,5.476463551931511,6.231964152484089
21,5.560681631015528,5.958298898722556
0,2.3978952727983707,3.7642485356493034
1,4.532599493153256,6.382149166773957
19,6.380122536899765,6.620908566296407
8,4.584967478670572,5.320388702674844
3,2.6390573296152584,3.3569834282306568
16,5.117993812416755,5.81308125792165
20,5.641907070938114,6.146762525435277
12,4.394449154672439,5.199157395892457
22,5.10594547390058,5.382294812822391
18,4.219507705176107,5.246753130290136
8,4.736198448394496,5.095284357163691
6,3.1780538303479458,3.5402597056088085
17,6.612041034833092,6.644974782504515
4,1.6094379124341003,2.8499949611081967
4,1.9459101490553132,3.705018173451136
17,5.030437921392435,5.393632400628463
18,6.3473892096560105,6.540849913365533
20,4.330733340286331,5.447181592316179
4,2.302585092994046,3.640259270156767
7,4.04305126783455,4.41973680974866
2,4.7535901911063645,5.094941885566903
1,4.564348191467836,5.073862934014404
12,5.402677381872279,5.316143652202441
2,2.3978952727983707,7.6501939934187195
15,6.434546518787453,6.7185468744996735
23,4.61512051684126,5.23466463809885
15,5.10594547390058,5.744773020796372
16,6.2324480165505225,6.6043677944360075
3,3.9318256327243257,3.653456650497701
19,5.407171771460119,5.8276648662383295
14,6.313548046277095,6.704624589335341
4,1.3862943611198906,3.023091364123733
12,6.483107351457199,6.535558825913951
8,5.497168225293202,6.372201938780959
0,4.23410650459726,4.722207114486939
21,3.9512437185814275,4.917015853709486
11,5.955837369464831,6.211659419264831
12,5.752572638825633,5.935184900424543
15,4.919980925828125,5.693821879405147
22,2.5649493574615367,2.894008985440523
5,3.8501476017100584,4.1234819785801315
18,6.333279628139691,6.406059456021518
18,6.023447592961033,6.236332182314671
5,3.6888794541139363,4.643279446432853
6,5.187385805840755,5.769134589083216
22,4.653960350157523,5.119386302858792
16,5.278114659230517,5.430910291078724
4,1.0986122886681098,3.058965163053149
9,5.337538079701318,6.1773860300089085
14,6.238324625039508,6.478610332824867
17,6.558197802812269,6.196658146097073
12,5.402677381872279,5.431766078100593
20,6.049733455231958,6.469271314704588
17,5.929589143389895,6.209379414343719
5,3.5553480614894135,2.2593317677366485
2,3.912023005428146,4.995858550953693
16,5.733341276897746,6.361837696039375
5,2.3978952727983707,3.9793718107351532
22,4.110873864173311,5.035974147130404
17,6.255750041753367,6.3681347104683335
13,5.247024072160486,5.3043181343791925
7,0.0,3.487408975770785
23,3.871201010907891,5.105891866971916
10,4.653960350157523,4.969641146190153
7,4.174387269895637,4.8532398081893104
6,4.1588830833596715,5.91361532638977
7,4.5217885770490405,5.122105867365968
2,2.4849066497880004,1.2772759163104268
8,5.476463551931511,5.56669710768296
17,6.42648845745769,6.548221995585784
15,5.44673737166631,5.717001616762428
20,5.652489180268651,5.955199402740526
7,6.220590170099739,6.438590850552644
1,3.4657359027997265,4.571142065701555
17,5.736572297479192,5.82559688553753
22,4.499809670330265,5.402521225724146
10,4.653960350157523,5.875775076571709
22,3.9889840465642745,5.011832943415977
6,2.302585092994046,3.624302128726727
20,5.44673737166631,5.858509059446746
6,4.983606621708336,5.7903814102533175
7,5.680172609017068,5.427321497110382
15,5.634789603169249,5.969790362794778
8,5.978885764901122,6.044150914037561
2,2.833213344056216,6.080203911877067
21,5.337538079701318,5.632551701486912
11,5.66988092298052,6.885961195302929
21,5.225746673713202,5.736629633604805
18,6.302618975744905,6.5578272973226746
8,6.690842277418564,6.6735444813752345
13,4.787491742782046,5.398603903136336
16,5.814130531825066,6.283903824692263
1,2.833213344056216,4.186221043184196
23,5.247024072160486,5.5381696267300855
0,3.5553480614894135,2.2034872997998938
14,4.718498871295094,5.3539350869600835
11,6.192362489474872,6.447505933326952
23,3.9889840465642745,5.130475971760791
8,6.056784013228625,5.881389223658088
12,5.910796644040527,6.179336411582583
21,5.327876168789581,5.511132706997787
19,4.330733340286331,5.050605214052518
20,5.8522024797744745,5.973281804084988
23,4.382026634673881,5.095296985301932
12,4.356708826689592,5.09553353952118
18,6.776506992372183,7.092006689588359
15,5.945420608606575,6.143042369084834
21,3.8501476017100584,5.0665317408729384
21,4.110873864173311,4.830433724591286
9,5.872117789475416,6.424216032562359
22,4.867534450455582,5.451281537048003
20,5.1298987149230735,5.5286509561945145
6,4.9344739331306915,5.909866564331791
3,2.1972245773362196,3.610449803513239
5,0.0,4.277384560044951
0,3.871201010907891,5.45863081932536
20,5.634789603169249,6.0394098918844685
23,4.700480365792417,5.353096805235068
6,0.6931471805599453,4.38621116326722
5,3.258096538021482,2.7662201340633112
12,5.560681631015528,5.411124815403246
22,5.303304908059076,5.53625290340736
7,5.6131281063880705,6.348029892362436
4,2.5649493574615367,2.4288734606147426
20,5.484796933490655,5.735990398014522
19,6.100318952020064,6.355748267563439
5,3.2188758248682006,4.71074200240685
8,4.736198448394496,5.083631832885776
21,5.4510384535657,5.6699795023665756
18,6.311734809152915,6.619164887835445
8,4.8283137373023015,5.326505425565521
13,5.147494476813453,5.691341306358334
7,5.327876168789581,16.797902508611873
13,5.472270673671475,5.314120738736713
9,5.3981627015177525,6.236853958778959
6,3.58351893845611,6.09111350600241
19,5.869296913133774,6.140170851689873
11,6.144185634125646,6.485445292039982
5,3.258096538021482,4.197486389284262
5,1.0986122886681098,4.612651530062434
0,4.248495242049359,5.3960237432835445
4,1.791759469228055,4.818031419601652
15,3.912023005428146,5.235766926631269
9,5.579729825986222,6.085073739624818
8,6.415096959171596,6.476796805984636
4,0.0,1.3138042223375237
21,4.564348191467836,5.0654679244106555
17,6.1903154058531475,6.319563533242415
16,5.583496308781699,6.2279493768948635
17,5.529429087511423,5.748875371209277
2,3.970291913552122,4.782358105714741
3,2.5649493574615367,3.0079395709529995
19,5.84354441703136,6.303567954881587
20,5.187385805840755,5.753407472282814
19,5.53338948872752,5.995810978218083
2,3.912023005428146,4.048165314999446
9,5.37989735354046,6.0269391410661335
17,6.396929655216146,6.5012894366195635
3,4.0943445622221,4.424167377769709
19,5.293304824724492,5.9167720701479976
14,5.91350300563827,6.195858153471092
4,0.0,1.6687849493456093
0,5.003946305945459,6.401262622024695
9,5.303304908059076,5.704529572399956
12,5.075173815233827,5.390338329802665
21,3.258096538021482,4.5277228643301575
3,0.0,2.0406104391787805
11,3.8918202981106265,5.550512027069271
11,5.10594547390058,5.676647873703054
13,5.662960480135946,5.764303935589047
12,4.709530201312334,5.132116897520143
16,5.768320995793772,5.952710087252199
22,5.075173815233827,5.377674128227536
0,2.0794415416798357,3.54205690935553
16,4.9344739331306915,5.283219614352506
5,3.091042453358316,3.440061120150441
0,4.844187086458591,5.237303514962021
13,5.2574953720277815,5.637572376815251
2,1.3862943611198906,3.442518537975928
17,6.568077911411976,6.715155714154895
16,5.4116460518550396,5.981187989331185
1,2.6390573296152584,3.4359408418215387
13,6.298949246855942,6.553578682775572
4,1.0986122886681098,2.353460251334944
5,2.0794415416798357,4.550845107956002
2,4.499809670330265,5.109082748015619
15,5.616771097666572,5.92654295449649
2,1.9459101490553132,2.4973087228694406
7,5.6937321388027,6.107743365298508
7,5.762051382780177,6.081827992023402
3,2.3978952727983707,2.9303934713034154
13,5.746203190540153,5.995070955426474
20,5.918893854273146,6.332397176512979
16,5.768320995793772,6.369298775368062
10,5.0106352940962555,6.020845308596738
7,3.9512437185814275,5.006395664925802
12,4.406719247264253,5.048295398505871
18,6.3818160174060985,6.269075507914705
4,1.6094379124341003,2.9339451750402357
7,3.784189633918261,4.245685536566389
21,5.327876168789581,5.792182450081179
15,6.483107351457199,6.8682396217088755
16,4.990432586778736,5.343878278728244
17,6.439350371100098,6.820894229950697
11,5.056245805348308,5.715806344551858
2,2.4849066497880004,1.7606462446655797
3,1.0986122886681098,2.2045533883031037
3,1.0986122886681098,0.8731784432657234
0,4.174387269895637,4.1393718423531345
7,6.0473721790462776,6.370238566879105
13,5.159055299214529,5.66305806354484
7,6.20455776256869,8.067340650321439
17,6.591673732008658,6.887435733526208
9,3.9889840465642745,4.335198527544061
8,5.389071729816501,6.665681387543139
15,4.859812404361672,5.660910988455645
21,3.871201010907891,5.028768071543496
7,5.3706380281276624,5.903720570217209
22,4.1588830833596715,4.603884556755029
10,5.402677381872279,6.0692122235469546
11,5.267858159063328,5.834946461237972
14,4.23410650459726,5.1435145643311095
20,5.971261839790462,5.782688504316199
22,4.442651256490317,5.027775642806104
4,1.791759469228055,3.6209679808962867
8,6.665683717782408,6.527517836260009
17,5.4510384535657,5.657838294697775
1,2.5649493574615367,3.708737085608186
14,5.921578419643816,6.3666148269065355
18,5.288267030694535,5.625419374739341
0,4.219507705176107,4.522232872469879
5,1.0986122886681098,4.8228478523103435
4,0.6931471805599453,2.6946806820624265
9,4.867534450455582,5.900238986616347
4,1.3862943611198906,4.26410729899629
0,3.7612001156935624,3.167446687868742
3,3.044522437723423,4.165259061223196
15,5.402677381872279,5.780654983502698
22,4.897839799950911,5.254876143339788
16,4.290459441148391,5.21415572480281
15,4.1588830833596715,5.412777416490342
16,6.236369590203704,6.6248929335887325
10,5.293304824724492,6.309137003214331
3,1.791759469228055,2.6313686108707253
5,1.6094379124341003,3.0609330041037777
18,5.983936280687191,6.407382320769761
11,5.10594547390058,5.7606050366203725
16,5.602118820879701,5.684529147812913
21,5.58724865840025,5.974306089480755
23,4.912654885736052,5.290426965765396
23,4.8283137373023015,5.247363500834881
1,3.4657359027997265,4.076307439177902
6,5.0689042022202315,7.2262228698217355
18,4.418840607796598,5.013072382820103
16,5.5134287461649825,6.193714052285199
13,5.393627546352362,5.840119397432975
23,3.9318256327243257,5.0694393737397725
18,6.270988431858299,6.373972213434685
12,4.110873864173311,5.0468001609848185
19,6.008813185442595,6.4047042096197755
6,4.990432586778736,5.81121925434916
23,5.117993812416755,5.217521908967248
22,5.631211781821365,5.966370462823441
22,5.442417710521793,5.623938944841401
2,1.9459101490553132,1.5624043148091762
10,5.420534999272286,5.75972164701614
17,6.309918278226516,6.4832428453987205
3,1.0986122886681098,3.551598988110341
18,6.411818267709897,6.660873303408746
6,4.248495242049359,4.714748409892809
16,5.697093486505405,6.261350686525592
8,5.652489180268651,5.6595681265736175
21,5.802118375377063,6.122771943891803
18,5.981414211254481,6.327049948245512
0,4.204692619390966,5.067384502514847
3,3.4339872044851463,4.506196642384068
5,0.0,0.6707707811625977
9,5.8888779583328805,6.600940883452563
22,5.003946305945459,5.545427041079096
11,4.59511985013459,5.455621509776984
7,4.290459441148391,4.344391059554794
0,4.919980925828125,5.128246736112567
6,4.812184355372417,4.998842090468066
23,4.574710978503383,5.267449226382842
21,5.3612921657094255,5.727123670761698
7,5.703782474656201,6.017034374657866
3,2.0794415416798357,3.34459213728349
14,5.220355825078324,5.833863590419963
3,1.9459101490553132,2.5898233611046635
10,5.198497031265826,5.473925914507157
0,3.1780538303479458,4.457936474194434
23,3.4011973816621555,5.033661066128446
5,2.302585092994046,4.003681713528358
2,2.995732273553991,3.7412160643537544
18,6.326149473155099,6.674991361058273
5,3.5263605246161616,4.517688137463281
10,5.2832037287379885,7.727015689785221
2,2.1972245773362196,3.263183612657422
2,2.3978952727983707,3.2141275376922125
2,2.6390573296152584,1.07696671319524
20,4.060443010546419,5.175503283176044
22,5.087596335232384,5.492941222118483
0,4.68213122712422,5.06110041214577
3,3.6635616461296463,4.490930411710808
4,1.791759469228055,3.787362766957487
3,1.3862943611198906,1.5946235458023665
15,5.375278407684165,5.87437019010819
5,2.0794415416798357,3.192506049549311
22,4.990432586778736,5.493591881878485
14,5.5134287461649825,6.025201382726717
3,1.3862943611198906,3.4469968818134125
3,3.871201010907891,4.165947436095525
21,5.153291594497779,5.876676797463362
19,5.996452088619021,6.2369950749346525
17,5.123963979403259,5.507271737211409
3,0.0,1.8876898035296943
3,0.0,1.632700611728249
22,4.859812404361672,5.322411233189998
21,5.327876168789581,5.650608826135835
7,2.1972245773362196,5.771646465307919
0,3.871201010907891,4.449523233476029
6,3.4011973816621555,4.300349017515089
6,4.02535169073515,2.0894490471773755
13,5.4638318050256105,5.549658590132756
2,4.143134726391533,4.5449584758260775
9,5.940171252720432,6.750252844721149
21,4.976733742420574,5.537142428937215
18,5.953243334287785,6.3409232851475394
21,4.867534450455582,5.2915762497416745
19,6.246106765481563,6.493313934300623
12,6.300785794663244,6.492481262753622
2,1.9459101490553132,4.0563428276162385
13,6.208590026096629,6.443307218165498
15,6.405228458030842,6.5755605484302215
20,3.4965075614664802,4.72832650380807
16,5.4510384535657,6.231623415865048
22,5.062595033026967,5.701176111907874
16,5.82600010738045,6.210412579903592
16,5.855071922202427,6.014962007124045
10,4.787491742782046,5.855118088850528
8,4.51085950651685,5.11981557634506
9,5.4510384535657,6.342983289522903
11,4.3694478524670215,5.516447797318585
20,6.0112671744041615,6.288263779914194
19,5.929589143389895,6.332098192301965
0,4.290459441148391,5.175387188793121
18,6.447305862541213,6.792743552402479
14,5.214935757608986,5.701466614457825
12,5.916202062607435,6.061233304881127
23,4.290459441148391,5.057480772729359
7,5.834810737062605,6.622572506555739
15,4.127134385045092,5.271371318975288
5,1.3862943611198906,2.0177599873653898
11,5.537334267018537,6.168440056155148
14,4.07753744390572,4.893224588884173
23,4.31748811353631,5.166297514953064
5,2.772588722239781,3.4454422483278884
7,5.746203190540153,6.123072208189625
3,1.6094379124341003,1.7046362163064093
11,5.5254529391317835,5.925493181347193
6,4.454347296253507,4.703738392531579
17,4.356708826689592,5.01307237919637
12,5.278114659230517,5.592875116561145
20,3.5553480614894135,4.819551221109688
19,5.37989735354046,5.870507891318603
8,6.511745329644728,6.567947951835661
9,5.181783550292085,5.754433248775647
17,6.336825731146441,6.400027668106976
8,2.0794415416798357,2.050647565406717
18,5.793013608384144,5.745245100326896
14,5.375278407684165,5.579959164868774
4,1.791759469228055,2.4601878699547157
2,0.6931471805599453,2.8074136130807257
10,5.099866427824199,5.926748619264557
15,5.560681631015528,6.090703995188469
18,6.159095388491933,6.30010884487864
13,5.0238805208462765,5.563110298360161
0,3.713572066704308,3.3027331835910965
12,5.241747015059643,5.647689996819436
20,5.170483995038151,5.704064033877978
13,5.676753802268282,6.024232486695465
14,5.971261839790462,6.2674020843545994
20,5.43372200355424,5.6705577517358305
19,6.0063531596017325,6.093616244594227
14,4.727387818712341,5.140362159760301
19,4.74493212836325,5.301277460297032
11,5.4638318050256105,5.881919367791504
15,5.730099782973574,6.323235157299293
0,4.1588830833596715,4.484329898963593
14,3.9318256327243257,5.076271369554024
2,3.784189633918261,4.454090495304183
15,6.439350371100098,6.369412486042293
12,5.308267697401205,5.35688066761296
18,5.991464547107982,6.266626233319731
6,4.762173934797756,5.785546635508107
1,1.6094379124341003,0.8455047112055579
14,3.4339872044851463,5.5269749593031126
9,5.7745515455444085,6.486731092176259
20,4.23410650459726,5.083727406536717
8,6.052089168924417,5.738387341931155
4,2.4849066497880004,3.898360087853877
13,6.139884552226255,6.115279650488347
23,4.0943445622221,5.121726882592133
2,4.110873864173311,5.272878179799033
13,5.655991810819852,5.730457465357343
17,5.231108616854587,5.666224845747187
23,5.0106352940962555,5.4619685646414755
4,2.1972245773362196,4.054323735996467
4,2.772588722239781,3.413921662671188
3,1.6094379124341003,2.8677356351826018
12,5.942799375126701,6.177181635496963
19,5.950642552587727,6.291602982243509
2,2.5649493574615367,2.5632825416555884
9,5.75890177387728,5.814074193758496
22,3.828641396489095,4.786626778883817
15,5.796057750765372,6.190614347450757
18,6.523562306149512,6.789874099756889
7,4.454347296253507,6.434023896217373
17,6.647688373563329,6.643558714142743
11,5.438079308923196,5.800341824153007
8,4.709530201312334,5.243941076189882
5,1.0986122886681098,3.0635434127322805
2,3.4339872044851463,3.9390035535835968
16,5.846438775057725,6.378961278185165
12,5.209486152841421,5.378002579261744
10,3.5553480614894135,4.752712603955983
15,5.501258210544727,6.137256717830357
5,3.258096538021482,3.607021001477664
13,4.8283137373023015,5.4969982107615
17,5.768320995793772,6.255732955583274
14,4.61512051684126,5.2325662886467015
22,4.890349128221754,5.4223208396489815
15,5.8916442118257715,6.2968274806817455
14,5.476463551931511,6.012011603984352
10,5.4510384535657,6.053656169138157
18,4.804021044733257,5.376419381525576
10,3.970291913552122,5.568705973969703
0,2.5649493574615367,3.99585716868384
5,2.995732273553991,2.4361256320647366
7,6.343880434126331,6.611702399600132
9,4.007333185232471,8.367921340732883
2,3.58351893845611,4.129217812911867
21,5.820082930352362,6.075868991951181
17,6.340359303727752,6.456480315642082
5,3.1780538303479458,5.2856279572199645
14,4.356708826689592,5.146667056459451
19,5.793013608384144,6.12713382368994
13,5.313205979041787,5.441395521615442
19,4.02535169073515,5.161047428233364
20,5.988961416889864,6.424919196628533
11,3.871201010907891,5.050015392246179
14,6.26530121273771,6.50727170397348
11,5.459585514144159,6.032959206232148
15,5.4510384535657,6.2955847897986885
17,6.152732694704104,6.212757330393715
13,5.236441962829949,5.393831957374422
8,6.424869023905388,6.342595907068816
23,3.970291913552122,5.029086220108575
0,3.5263605246161616,6.442870840081215
11,5.10594547390058,5.952420260283687
21,3.9889840465642745,4.392527679359873
17,5.805134968916488,6.06175022964276
0,3.1354942159291497,4.316936879351395
9,4.804021044733257,5.384106494471194
18,5.955837369464831,6.086546127395077
21,4.31748811353631,5.2093736998727005
14,6.359573868672378,5.9952671649198725
7,5.976350909297934,6.26184225593266
6,3.8066624897703196,4.817896382860408
13,5.198497031265826,5.601772669090039
8,4.0943445622221,4.5684364914561835
22,4.6913478822291435,5.323343718791977
6,4.6443908991413725,5.3019705231121135
13,3.5263605246161616,4.481702514904558
7,5.488937726156687,6.070188112242318
4,1.9459101490553132,2.919611372988357
7,5.805134968916488,6.079757807268895
3,3.332204510175204,4.303468711038832
5,3.5553480614894135,6.174724808795468
6,4.290459441148391,3.5595692813902557
23,0.6931471805599453,3.784377069234506
21,5.0238805208462765,5.6347443400938815
3,0.0,3.5007527006691945
11,5.313205979041787,5.175868181279117
9,4.897839799950911,5.453596809872417
7,4.5217885770490405,5.320679626193009
16,6.0867747269123065,6.260680982113798
12,6.274762021241939,6.5946740826287416
4,1.6094379124341003,2.960783925700156
11,5.123963979403259,5.715866465335562
2,3.828641396489095,3.882837718765478
12,4.990432586778736,5.201434439537439
1,3.044522437723423,4.125656500972083
17,5.703782474656201,5.983141593571931
0,4.060443010546419,4.521880476352597
9,5.863631175598097,6.52406456733518
6,4.605170185988092,5.275666467624478
19,6.285998094508865,6.597557278321814
12,6.040254711277414,6.143847145602018
19,5.648974238161206,6.261753832390472
4,2.302585092994046,3.682894926249434
20,5.214935757608986,5.592584451282444
0,3.6888794541139363,2.8736127293864624
17,5.3706380281276624,5.227020100439958
0,4.7535901911063645,5.018786739343317
11,3.4011973816621555,5.000952367109337
22,5.303304908059076,5.592616315186503
0,4.30406509320417,5.195040700681486
16,6.144185634125646,6.599057792492464
22,4.356708826689592,5.2402851411385285
13,5.627621113690637,5.630591732555236
13,5.905361848054571,6.262536587662987
10,4.394449154672439,5.173097883873859
9,4.6913478822291435,5.034275919943007
2,1.6094379124341003,4.229355924394423
12,4.634728988229636,5.101672853380781
14,5.707110264748875,6.077637014759855
19,4.499809670330265,5.265239145105081
21,3.828641396489095,5.017973939906681
20,4.219507705176107,5.148307242434128
7,6.230481447578482,6.239114400050268
9,5.225746673713202,5.661503165084973
6,4.804021044733257,5.302816925434874
6,5.081404364984463,5.537827000775442
16,6.054439346269371,6.3056739074985355
2,4.553876891600541,5.393429414438535
12,6.253828811575473,6.223131488660776
18,6.802394763324311,7.07389391412763
8,6.6052979209482015,6.443251970031872
10,4.04305126783455,5.051719759272931
0,2.9444389791664403,4.36447372666083
12,5.783825182329737,5.968626430366487
8,4.564348191467836,5.058542863414389
1,2.4849066497880004,2.1547645522310033
23,3.4011973816621555,4.910261670793858
21,5.247024072160486,5.384383115868113
5,3.58351893845611,3.621770021240176
5,3.332204510175204,3.913959464565653
11,4.941642422609304,5.691435334954318
15,6.212606095751519,6.344493548032028
20,5.442417710521793,5.941129125954008
3,2.5649493574615367,1.2755553583393064
2,3.713572066704308,4.50189221110497
21,4.90527477843843,5.349484392907123
3,0.0,2.9051598979535735
11,3.4011973816621555,4.598774642501744
21,5.176149732573829,5.320399312020667
4,1.791759469228055,3.973469074752072
6,3.4657359027997265,3.8922439526590322
0,3.5553480614894135,4.555089842018821
21,4.584967478670572,5.258946737367779
19,4.2626798770413155,4.389628807572709
15,6.3473892096560105,6.591483260944209
19,5.961005339623274,6.171896427069713
